timestamp,open_time,open,high,low,close,volume,turnover
2023-06-24 03:39:12.256,1687578000000,30149.99,30150,30149.99,30150,0.028728,866.1490877
2023-06-24 03:45:45.472,1687578300000,30150,30150,30149.99,30150,0.030459,918.33876093
2023-06-24 03:50:07.616,1687578600000,30150,30150,30149.99,30149.99,0.026678,804.3416174
2023-06-24 03:54:29.760,1687578900000,30149.99,30150,30149.99,30150,0.025825,778.62364187
2023-06-24 04:01:02.976,1687579200000,30150,30150,29807.8,29945.2,1.030068,30924.51186853
2023-06-24 04:05:25.120,1687579500000,29945.2,29969.67,29945.19,29969.67,0.036279,1087.18376557
2023-06-24 04:09:47.264,1687579800000,29969.67,29982.24,29969.66,29981.83,0.047532,1424.89814894
2023-06-24 04:14:09.408,1687580100000,29981.83,30024.15,29981.83,30024.14,0.09028,2708.95446568
2023-06-24 04:20:42.624,1687580400000,30024.14,30043.68,30024.14,30043.68,0.052183,1567.27800012
2023-06-24 04:25:04.768,1687580700000,30043.68,30043.68,30043.67,30043.68,0.022271,669.10270991
2023-06-24 04:29:26.912,1687581000000,30043.68,30043.68,30043.65,30043.67,0.044817,1346.46734951
2023-06-24 04:36:00.128,1687581300000,30043.67,30065.24,30043.67,30065.24,0.050891,1529.15803005
2023-06-24 04:40:22.272,1687581600000,30065.24,30067.42,30048.2,30067.41,0.029817,896.50345615
2023-06-24 04:44:44.416,1687581900000,30067.41,30150,29456.87,29456.87,9.393289,281874.1930784
2023-06-24 04:49:06.560,1687582200000,29456.87,30150,29456.87,30149.99,3.818967,114457.97372962
2023-06-24 04:55:39.776,1687582500000,30149.99,30150,30149.99,30150,0.041204,1242.30035585
2023-06-24 05:00:01.920,1687582800000,30150,30150,30149.99,30149.99,0.025703,774.94536224
