Datetime,BTC Price,Confidence Signal,Current Balance
2023-06-25 15:18:16.155001,30942.64,0.9010989010989011,40381.947236188666
2023-06-25 15:23:20.706942,30594.7,0.9010989010989011,39983.46733949238
2023-06-25 15:35:08.708064,30556.3,0.007326007326007326,39939.334453446776
2023-06-25 15:40:13.139275,30586.36,0.007326007326007326,39973.12646460163
2023-06-25 15:45:17.049458,30590.54,0.007326007326007326,39977.47928860606
2023-06-25 15:50:21.160581,30607.46,0.007326007326007326,39995.970866714386
2023-06-25 15:55:25.411702,30557.18,0.007326007326007326,39940.217588516934
2023-06-25 16:00:29.319022,30581.73,0.007326007326007326,39966.66635848004
2023-06-25 16:05:33.374080,30610.11,0.007326007326007326,39997.02233995676
2023-06-25 16:10:37.145740,30625.41,0.007326007326007326,40013.05275181085
2023-06-25 16:15:40.917073,30538.27,0.007326007326007326,39920.47403629736
2023-06-25 16:20:44.872184,30556.99,0.007326007326007326,39939.75656207514
2023-06-25 16:25:48.910013,30533.93,0.007326007326007326,39915.5095115495
2023-06-25 16:30:52.457764,30533.93,0.007326007326007326,39915.19272202575
2023-06-25 16:42:41.228813,30554.32,0.05860805860805861,39935.614534541644
2023-06-25 16:47:45.026260,30566.43,0.05860805860805861,39947.49585443171
2023-06-25 16:52:49.043618,30577.09,0.05860805860805861,39957.81303319374
2023-06-25 16:57:52.971877,30596.63,0.05860805860805861,39976.78916065967
2023-06-25 17:02:57.036052,30602.54,0.05860805860805861,39982.2605800328
2023-06-25 17:08:01.211746,30596.61,0.05860805860805861,39976.22672489126
2023-06-25 17:13:05.015841,30596.61,0.05860805860805861,39975.93082507595
2023-06-25 17:18:08.936300,30596.61,0.05860805860805861,39975.63789313181
2023-06-25 17:23:12.739463,30596.61,0.05860805860805861,39975.347898462234
2023-06-25 17:28:16.802764,30596.61,0.05860805860805861,39975.0608104706
2023-06-25 17:33:20.817899,30582.65,0.05860805860805861,39961.93745430327
2023-06-25 17:38:24.747306,30584.37,0.05860805860805861,39963.222267126504
2023-06-25 17:50:11.586684,30542.02,0.1575091575091575,39924.76918991375
2023-06-25 17:55:15.604795,30520.0,0.1684981684981685,39904.84337984799
2023-06-25 18:00:19.596915,30510.0,0.17216117216117216,39895.73634514799
2023-06-25 18:05:23.681484,30462.44,0.17582417582417584,39853.86910910455
2023-06-25 18:10:27.790444,30444.62,0.18315018315018314,39838.17251635763
2023-06-25 18:15:32.099036,30389.98,0.18681318681318682,39791.06974445831
2023-06-25 18:20:35.903428,30415.41,0.19047619047619047,39812.39067740357
2023-06-25 18:25:39.996188,30186.62,0.19047619047619047,39619.90905432785
2023-06-25 18:30:44.243222,30217.06,0.19047619047619047,39644.974531211774
2023-06-25 18:35:48.081938,30279.7,0.19413919413919414,39696.30452945511
2023-06-25 18:40:52.034157,30353.5,0.1978021978021978,39756.21862498651
2023-06-25 18:45:56.197438,30366.39,0.20146520146520147,39766.37420903711
2023-06-25 18:57:43.231391,30392.82,0.8681318681318682,39787.24673479763
2023-06-25 19:02:47.366505,30435.71,0.8681318681318682,39821.59835595395
2023-06-25 19:07:51.494893,30438.73,0.8681318681318682,39823.83388419996
2023-06-25 19:12:55.377619,30395.89,0.8681318681318682,39788.48392354892
2023-06-25 19:17:59.424482,30420.13,0.8681318681318682,39808.20527301321
2023-06-25 19:23:03.370220,30397.9,0.8681318681318682,39789.43869113795
2023-06-25 19:28:07.539901,30407.62,0.8681318681318682,39797.37454932471
2023-06-25 19:33:11.477443,30417.68,0.8681318681318682,39805.69329467343
2023-06-25 19:38:15.324177,30359.72,0.8681318681318682,39755.99158313735
2023-06-25 19:43:19.425930,30390.0,0.8681318681318682,39781.83425148095
2023-06-25 19:48:23.489632,30366.34,0.8681318681318682,39761.14101958489
2023-06-25 19:53:27.737590,30266.95,0.8681318681318682,39674.2277635585
2023-06-25 20:05:18.196832,30339.64,0.73992673992674,39737.845679082384
2023-06-25 20:10:22.206188,30353.5,0.7289377289377289,39749.94385034595
2023-06-25 20:15:25.913498,30353.5,0.7252747252747253,39749.842618436945
2023-06-25 20:20:29.889371,30103.0,0.7216117216117216,39527.10325862495
2023-06-25 20:25:34.234235,29611.99,0.717948717948718,39089.00493856665
2023-06-25 20:30:38.568956,29608.65,0.7142857142857143,39085.922726133256
2023-06-25 20:35:42.787178,29300.0,0.7106227106227107,38808.12754096095
2023-06-25 20:40:46.899516,29669.11,0.706959706959707,39140.60189096505
2023-06-25 20:45:51.058935,28759.48,0.7032967032967034,38317.98734122551
2023-06-25 20:50:55.152749,30270.36,0.6996336996336996,39687.585363289196
2023-06-25 20:55:59.299184,29710.8,0.6959706959706959,39178.08324470655
2023-06-25 21:01:03.505015,29067.87,0.6923076923076923,38591.63308499458
2023-06-25 21:12:48.300273,30424.54,0.9230769230769231,39832.1898574861
2023-06-25 21:17:52.817533,30424.54,0.9230769230769231,39831.99118080897
2023-06-25 21:22:56.524007,30423.0,0.9230769230769231,39830.367590529946
2023-06-25 21:28:00.683803,30424.54,0.9230769230769231,39831.60545843661
2023-06-25 21:33:05.146829,29982.23,0.9230769230769231,39415.68338557755
2023-06-25 21:38:09.312790,30424.54,0.9230769230769231,39833.96888260337
